Job_Title,Salary_Min,Salary_Max,Salary_Mid,Rating,Company_Name,Location,lat,lng,STATE,Industry
Data Analyst,57000,77000,67000,3.2,"Orbis Education
3.2","Indianapolis, IN",39.7771,-86.1458,IN,N/A
Data Analyst,57000,77000,67000,5.0,"Staffigo Technical Services, LLC
5.0","Indianapolis, IN",39.7771,-86.1458,IN,IT Services
Data Analyst,57000,77000,67000,3.5,"Knowledge Services
3.5","Indianapolis, IN",39.7771,-86.1458,IN,Consulting
"Business Intelligence Data Analyst, Dynamics",57000,77000,67000,3.5,"Genuine Parts Company
3.5","Plainfield, IN",39.6953,-86.3717,IN,Automotive Parts & Accessories Stores
BI Developer/Data Analyst,57000,77000,67000,3.3,"Mindteck US
3.3","Indianapolis, IN",39.7771,-86.1458,IN,IT Services
E-Commerce Data Analyst,52000,82000,67000,3.4,"iSeatz
3.4","New Orleans, LA",30.0687,-89.9288,LA,Enterprise Software & Network Solutions
Data Analyst,52000,82000,67000,-1.0,"HireWorks, LLC","New Orleans, LA",30.0687,-89.9288,LA,N/A
Statistical Forecast/Data Analyst Tableau required.,52000,82000,67000,-1.0,"Technology Recruiting Solutions,Inc.","New Orleans, LA",30.0687,-89.9288,LA,Staffing & Outsourcing
Data Analyst,52000,82000,67000,3.5,"Robert Half
3.5","New Orleans, LA",30.0687,-89.9288,LA,Staffing & Outsourcing
Data Analyst,52000,82000,67000,-1.0,ASCENSION DEPAUL SERVICES,"New Orleans, LA",30.0687,-89.9288,LA,N/A
Divestiture Data governance Analyst,52000,82000,67000,4.0,"Lorven Technologies Inc
4.0","New Orleans, LA",30.0687,-89.9288,LA,Accounting
Data Analytics/Digital Marketing Analyst,52000,82000,67000,-1.0,Exceptional Lives https://exceptionallives.org,"New Orleans, LA",30.0687,-89.9288,LA,N/A
Data Analyst,46000,87000,66500,3.6,"Revel
3.6","Brooklyn, NY",40.6501,-73.9496,NY,Consulting
Data Analyst,46000,87000,66500,3.6,"NALLAS CORPORATION
3.6","Jersey City, NJ",40.7161,-74.0682,NJ,Enterprise Software & Network Solutions
Data Analyst,46000,87000,66500,3.5,"Pozent
3.5","New York, NY",40.6943,-73.9249,NY,N/A
"Data Science Analyst, Capital Markets",46000,87000,66500,3.2,"SoFi
3.2","New York, NY",40.6943,-73.9249,NY,Lending
Data Analyst (Games),46000,87000,66500,-1.0,Carry1st,"New York, NY",40.6943,-73.9249,NY,N/A
Analyst/Associate Global Markets Credit Data Analyst,46000,87000,66500,3.7,"Bank of America
3.7","New York, NY",40.6943,-73.9249,NY,Banks & Credit Unions
Data Business Analyst,46000,87000,66500,-1.0,Clear Street,"New York, NY",40.6943,-73.9249,NY,N/A
Data Analyst with Excel/DAX/ PowerBI experience- Fulltime,46000,87000,66500,3.6,"Nutech Information Systems
3.6","New York, NY",40.6943,-73.9249,NY,Computer Hardware & Software
Data Science Analyst/Engineer,46000,87000,66500,4.0,"NYU Langone Health
4.0","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Data Analyst,46000,87000,66500,4.6,"The Trevor Project
4.6","New York, NY",40.6943,-73.9249,NY,Social Assistance
"Business Analyst, Data Platforms",46000,87000,66500,-1.0,Pinto,"New York, NY",40.6943,-73.9249,NY,N/A
Behavioral Data Analyst,46000,87000,66500,-1.0,AB InBev,"New York, NY",40.6943,-73.9249,NY,N/A
Data Analyst,46000,87000,66500,5.0,"Whip Media Group
5.0","New York, NY",40.6943,-73.9249,NY,N/A
Data Analyst -1+ year Contract - NYC,46000,87000,66500,4.0,"Two95 International Inc.
4.0","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
Data Analyst,46000,87000,66500,3.0,"Vettery
3.0","New York, NY",40.6943,-73.9249,NY,Internet
Data Analyst,46000,87000,66500,2.9,"Nesco Resource, LLC
2.9","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
Advertising Data Analyst,46000,87000,66500,4.0,"Hearst Communications
4.0","New York, NY",40.6943,-73.9249,NY,Advertising & Marketing
Data Analyst,46000,87000,66500,3.6,"MediaMath
3.6","New York, NY",40.6943,-73.9249,NY,Advertising & Marketing
Market Data Reporting Analyst,46000,87000,66500,4.9,"Jordan & Jordan
4.9","New York, NY",40.6943,-73.9249,NY,Brokerage Services
"Senior Analyst, Data Science",46000,87000,66500,3.9,"Roku
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
"Senior Data Analyst, Disney+",46000,87000,66500,4.0,"Walt Disney Co.
4.0","New York, NY",40.6943,-73.9249,NY,Motion Picture Production & Distribution
"Office of the CAO | Reference Data, Project Manager/Business Analyst",46000,87000,66500,3.8,"Citadel
3.8","New York, NY",40.6943,-73.9249,NY,N/A
Business Data Analyst,46000,87000,66500,3.7,"Xoriant Corporation
3.7","Jersey City, NJ",40.7161,-74.0682,NJ,IT Services
Senior Data Analyst,46000,87000,66500,3.6,"Gemini
3.6","New York, NY",40.6943,-73.9249,NY,Brokerage Services
Data Scientist / Big Data Analytics Analyst,46000,87000,66500,3.6,"TSR, Inc.
3.6","Weehawken, NJ",40.2236,-74.7641,NJ,Staffing & Outsourcing
Data Reporting Analyst,46000,87000,66500,-1.0,NADAP NYS INC.,"New York, NY",40.6943,-73.9249,NY,N/A
"Principal Data Analyst, LATAM - Disney Streaming Services",46000,87000,66500,4.0,"Walt Disney Co.
4.0","New York, NY",40.6943,-73.9249,NY,Motion Picture Production & Distribution
Data Analyst II,46000,87000,66500,3.2,"Fragomen Worldwide
3.2","New York, NY",40.6943,-73.9249,NY,Legal
"Data Analyst - Environmental, Social, and Governance",46000,87000,66500,3.8,"Bloomberg
3.8","New York, NY",40.6943,-73.9249,NY,Computer Hardware & Software
Data Analyst,46000,87000,66500,3.9,"Real Capital Analytics
3.9","New York, NY",40.6943,-73.9249,NY,Real Estate
Data Analyst II,45000,88000,66500,3.8,"Capgemini
3.8","Jersey City, NJ",40.7161,-74.0682,NJ,Enterprise Software & Network Solutions
Data Analyst II,45000,88000,66500,3.0,"IPRO
3.0","Lake Success, NY",40.768,-73.7089,NY,Health Care Services & Hospitals
Data Analyst (35 hours/week),45000,88000,66500,3.2,"CASES
3.2","New York, NY",40.6943,-73.9249,NY,N/A
Lead Generation Data Analyst,45000,88000,66500,3.3,"Brown Brothers Harriman
3.3","New York, NY",40.6943,-73.9249,NY,Investment Banking & Asset Management
"DnA Ambassador (Clinical Business Analyst - Level 1), Data & Analytics/Re-post",45000,88000,66500,3.6,"NYC Health + Hospitals
3.6","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Data Analyst I - Genetics & Genomic Sciences,45000,88000,66500,3.1,"Mount Sinai Medical Center
3.1","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Data Reporting Analyst III,45000,88000,66500,3.6,"Horizon Blue Cross Blue Shield of New Jersey
3.6","Newark, NJ",40.7245,-74.1725,NJ,Insurance Carriers
Reporting Analyst Data Analyst,45000,88000,66500,-1.0,APR Staffing,"Lake Success, NY",40.768,-73.7089,NY,N/A
Data Analyst - CBCH,45000,88000,66500,3.9,"Columbia University
3.9","New York, NY",40.6943,-73.9249,NY,Colleges & Universities
"Principal Data Analyst, LATAM Disney Streaming Services",45000,88000,66500,4.0,"Walt Disney Company
4.0","New York, NY",40.6943,-73.9249,NY,Motion Picture Production & Distribution
Data Engineer/Data Analyst,45000,88000,66500,3.9,"Diverse Lynx
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
SharePoint Specialist/Data Analyst,48000,85000,66500,3.5,"Aptive
3.5","Washington, DC",38.9047,-77.0163,DC,Consulting
CRM Data Analyst with Security Clearance,48000,85000,66500,-1.0,"SecureShot, LLC","Alexandria, VA",38.8185,-77.0861,VA,N/A
Business/Data Analyst,48000,85000,66500,3.6,"ICONMA
3.6","Herndon, VA",38.9699,-77.3867,VA,Staffing & Outsourcing
Fiscal Operations Data Analyst,48000,85000,66500,4.4,"Intelliware Systems
4.4","Washington, DC",38.9047,-77.0163,DC,Federal Agencies
Junior Data Analyst with Security Clearance,48000,85000,66500,-1.0,"Greystones Consulting Group, Llc","Washington, DC",38.9047,-77.0163,DC,N/A
Counterterrorism Data Exploitation Analyst (SME) with Security Clearance,48000,85000,66500,3.7,"BAE Systems
3.7","McLean, VA",38.9436,-77.1943,VA,Aerospace & Defense
SQL Data Analyst with Security Clearance,48000,85000,66500,5.0,"Gridiron IT Solutions
5.0","Arlington, VA",38.8786,-77.1011,VA,IT Services
Database Administrator (DBA)/ Data Analyst,48000,85000,66500,3.5,"Leidos
3.5","Springfield, VA",38.7809,-77.1839,VA,Aerospace & Defense
Analyst - Data Analytics- Metrics,48000,85000,66500,-1.0,Armatus Solutions,"Chantilly, VA",38.8868,-77.4453,VA,N/A
Cleared Data Analyst,48000,85000,66500,4.0,"Latitude, Inc.
4.0","Andrews AFB, MD",38.8053,-76.8744,MD,Consulting
Data Specialist/Analyst,48000,85000,66500,3.9,"TAD PGS, Inc.
3.9","Washington, DC",38.9047,-77.0163,DC,Staffing & Outsourcing
Senior Contract Data Analyst,48000,85000,66500,-1.0,"Amyx, Iinc.","Falls Church, VA",38.8847,-77.1751,VA,N/A
Senior Data Analyst,48000,85000,66500,-1.0,InfoKeys,"Washington, DC",38.9047,-77.0163,DC,N/A
Social Media and Crowd-Sourced Data Analyst - MID UFAC Support,48000,85000,66500,3.6,"Calhoun International
3.6","Washington, DC",38.9047,-77.0163,DC,Consulting
"Quantitative Data Analyst, #4995 with Security Clearance",48000,85000,66500,4.0,"Linquest Corporation
4.0","Washington, DC",38.9047,-77.0163,DC,Aerospace & Defense
Business Data Analyst,49000,84000,66500,-1.0,Kforce Technology Staffing,"Tucson, AZ",32.1545,-110.8782,AZ,N/A
Business Data Analyst,49000,84000,66500,4.1,"Kforce
4.1","Tucson, AZ",32.1545,-110.8782,AZ,Staffing & Outsourcing
Business Data Analyst,49000,84000,66500,3.0,"Intelliswift Software Inc
3.0","Tucson, AZ",32.1545,-110.8782,AZ,Staffing & Outsourcing
Senior Environmental Data Analyst,49000,84000,66500,3.8,"Haley & Aldrich, Inc
3.8","Tucson, AZ",32.1545,-110.8782,AZ,Consulting
Population Health Data Analyst (Community Health Center),49000,84000,66500,2.5,"MHC Healthcare
2.5","Marana, AZ",32.4355,-111.1558,AZ,Health Care Services & Hospitals
Data Analyst (R/SQL Scripting),49000,84000,66500,4.2,"CyberCoders
4.2","Sacramento, CA",38.5667,-121.4683,CA,Staffing & Outsourcing
Healthcare Data Analyst,49000,84000,66500,3.8,"Econosoft
3.8","Sacramento, CA",38.5667,-121.4683,CA,Staffing & Outsourcing
Underwriting Analyst- Big Data Analyst,49000,84000,66500,3.4,"VSP
3.4","Sacramento, CA",38.5667,-121.4683,CA,Insurance Carriers
RESEARCH DATA ANALYST I,49000,84000,66500,4.2,"Caltrans
4.2","Sacramento, CA",38.5667,-121.4683,CA,State & Regional Agencies
Data Analyst,49000,84000,66500,3.5,"Foundation for California Community Colleges
3.5","Sacramento, CA",38.5667,-121.4683,CA,Social Assistance
Junior Data Analyst,49000,84000,66500,5.0,"Staffigo Technical Services, LLC
5.0","Sacramento, CA",38.5667,-121.4683,CA,IT Services
"Underwriting Analyst,(Big Data Analyst) (Remote) VSP Vision Care",49000,84000,66500,3.4,"VSP
3.4","Sacramento, CA",38.5667,-121.4683,CA,Insurance Carriers
Data Analyst - REMOTE,49000,84000,66500,3.8,"PTP
3.8","Gold River, CA",38.6268,-121.2488,CA,IT Services
Data Analyst (Health and Human Services/Government Sector),49000,84000,66500,5.0,"HHS Technology Group
5.0","Sacramento, CA",38.5667,-121.4683,CA,N/A
Data Analyst,49000,84000,66500,4.8,"System Soft Technologies
4.8","Sacramento, CA",38.5667,-121.4683,CA,IT Services
Data Analyst,49000,84000,66500,3.8,"PTP
3.8","Gold River, CA",38.6268,-121.2488,CA,IT Services
RESEARCH DATA ANALYST II,49000,84000,66500,4.2,"Caltrans
4.2","Sacramento, CA",38.5667,-121.4683,CA,State & Regional Agencies
Data Analyst,49000,84000,66500,3.5,"TemPositions
3.5","Sacramento, CA",38.5667,-121.4683,CA,Staffing & Outsourcing
Clinical Data Analyst,49000,84000,66500,4.1,"Blue Shield of California
4.1","Rancho Cordova, CA",38.574,-121.2523,CA,Insurance Carriers
RESEARCH DATA ANALYST II,49000,84000,66500,3.3,"California Department of Health Services
3.3","Sacramento, CA",38.5667,-121.4683,CA,State & Regional Agencies
Data Analyst,49000,84000,66500,5.0,"Staffigo Technical Services, LLC
5.0","Sacramento, CA",38.5667,-121.4683,CA,IT Services
Data Analyst needed ASAP,49000,84000,66500,3.3,"AppleOne
3.3","Folsom, CA",38.6668,-121.1422,CA,Staffing & Outsourcing
IT Data Center Analyst,49000,84000,66500,-1.0,ECI - Estrada Consulting Inc.,"Sacramento, CA",38.5667,-121.4683,CA,N/A
Lead Data Analyst !! Local W2 Candidates only!!,49000,84000,66500,3.5,"Amerit Consulting
3.5","Rancho Cordova, CA",38.574,-121.2523,CA,State & Regional Agencies
Reports and Data Analyst,49000,84000,66500,3.1,"MMC Group
3.1","Folsom, CA",38.6668,-121.1422,CA,Consulting
Underwriting Analyst- Big Data Analyst,49000,84000,66500,3.6,"VSP Global
3.6","Sacramento, CA",38.5667,-121.4683,CA,Health Care Services & Hospitals
Lead Data Analyst,49000,84000,66500,3.5,"Amerit Consulting
3.5","Rancho Cordova, CA",38.574,-121.2523,CA,State & Regional Agencies
Data Migration Analyst,49000,84000,66500,3.6,"Oracle
3.6","Rocklin, CA",38.8075,-121.2488,CA,Enterprise Software & Network Solutions
Senior Financial Systems Analyst / Business Intelligence Data Modeler,49000,84000,66500,3.8,"Franklin Templeton
3.8","Rancho Cordova, CA",38.574,-121.2523,CA,Investment Banking & Asset Management
Sr. Data and Reporting Analyst,49000,84000,66500,3.1,"Magellan Health
3.1","Sacramento, CA",38.5667,-121.4683,CA,Health Care Services & Hospitals
Data Analyst Junior,49000,84000,66500,5.0,"Staffigo Technical Services, LLC
5.0","Sacramento, CA",38.5667,-121.4683,CA,IT Services
Provider Data Management Analyst (Health Care),49000,84000,66500,3.0,"Wollborg Michelson Recruiting
3.0","Rancho Cordova, CA",38.574,-121.2523,CA,Staffing & Outsourcing
"Business Analyst (Data Management), Consultant",49000,84000,66500,4.1,"Blue Shield of California
4.1","El Dorado Hills, CA",38.675,-121.049,CA,Insurance Carriers
Financial Data Analyst,49000,84000,66500,3.5,"TemPositions
3.5","Sacramento, CA",38.5667,-121.4683,CA,Staffing & Outsourcing
Data Analyst needed ASAP!!,49000,84000,66500,3.3,"AppleOne
3.3","Folsom, CA",38.6668,-121.1422,CA,Staffing & Outsourcing
Data Analyst,46000,87000,66500,4.7,"The Denzel Group
4.7","Piscataway, NJ",40.2236,-74.7641,NJ,N/A
"Senior Data Analyst, Disney+",46000,87000,66500,4.0,"Walt Disney Company
4.0","New York, NY",40.6943,-73.9249,NY,Motion Picture Production & Distribution
"Data Analyst, Public Health Laboratory",46000,87000,66500,3.4,"City of New York
3.4","New York, NY",40.6943,-73.9249,NY,Municipal Governments
Data Reporting Analyst,46000,87000,66500,3.5,"Robert Half
3.5","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
Data Analyst with Excel/DAX/ PowerBI experience- Fulltime,46000,87000,66500,3.6,"Nutech Information Systems
3.6","New York, NY",40.6943,-73.9249,NY,Computer Hardware & Software
Entry Level Data Analyst Position,46000,87000,66500,-1.0,jerneltechcorp,"New York, NY",40.6943,-73.9249,NY,N/A
Data Analyst,46000,87000,66500,5.0,"Mulberry Technology
5.0","New York, NY",40.6943,-73.9249,NY,N/A
Junior Data Analytics Solutions Analyst,46000,87000,66500,3.1,"Praescient Analytics
3.1","New York, NY",40.6943,-73.9249,NY,Consulting
Financial Data Analyst,46000,87000,66500,4.0,"Divercity
4.0","New York, NY",40.6943,-73.9249,NY,N/A
Portfolio Data Analyst,46000,87000,66500,3.5,"Neuberger Berman
3.5","New York, NY",40.6943,-73.9249,NY,Investment Banking & Asset Management
Senior Claims Data Analyst,47000,86000,66500,2.6,"MedSeek
2.6","Madison, WI",43.0826,-89.3931,WI,Computer Hardware & Software
Senior Claims Data Analyst,47000,86000,66500,2.8,"Healthgrades
2.8","Madison, WI",43.0826,-89.3931,WI,Internet
"Lead Business Analyst (Data Warehouse Environment) Local Candidates (WI, IL, MN, IA, MI).",47000,86000,66500,2.4,"KE Staffing
2.4","Madison, WI",43.0826,-89.3931,WI,N/A
Wisconsin Data Analyst,47000,86000,66500,3.8,"Institute for Community Alliances
3.8","Madison, WI",43.0826,-89.3931,WI,IT Services
Data Analyst Junior,47000,86000,66500,5.0,"Staffigo Technical Services, LLC
5.0","Madison, WI",43.0826,-89.3931,WI,IT Services
Data Quality Assurance Analyst,47000,86000,66500,4.0,"Intervarsity
4.0","Madison, WI",43.0826,-89.3931,WI,Colleges & Universities
Data Analyst/Sr Data Analyst - Business Intelligence,47000,86000,66500,3.7,"TDS Telecommunications
3.7","Madison, WI",43.0826,-89.3931,WI,"Cable, Internet & Telephone Providers"
Data Analyst/Sr Data Analyst - Business Intelligence,47000,86000,66500,3.1,"Telephone & Data Systems
3.1","Madison, WI",43.0826,-89.3931,WI,Telecommunications Services
Data Warehouse Analyst,47000,86000,66500,3.1,"Ageatia Technology Consultancy Services
3.1","Madison, WI",43.0826,-89.3931,WI,Staffing & Outsourcing
Senior Data Warehouse/Data Modeling Analyst,47000,86000,66500,3.4,"Alliant Energy
3.4","Madison, WI",43.0826,-89.3931,WI,Utilities
Data Warehouse Analyst II,47000,86000,66500,3.1,"Ageatia Technology Consultancy Services
3.1","Madison, WI",43.0826,-89.3931,WI,Staffing & Outsourcing
Data Analyst â Junior,47000,86000,66500,5.0,"Staffigo Technical Services, LLC
5.0","Madison, WI",43.0826,-89.3931,WI,IT Services
Data Warehouse Business Analyst,47000,86000,66500,-1.0,CapB InfoteK,"Madison, WI",43.0826,-89.3931,WI,N/A
Accounting Data Analyst / Implementation Specialist,46000,86000,66000,-1.0,"Marker, Inc.","Columbus, OH",39.9862,-82.985,OH,N/A
Information Security and Data Protection Analyst,46000,86000,66000,-1.0,"Amyx, Iinc.","Columbus, OH",39.9862,-82.985,OH,N/A
"Data Analyst III (Population Health , Pharmacy, SQL)",46000,86000,66000,3.4,"Buckeye Community Health Plan
3.4","Columbus, OH",39.9862,-82.985,OH,N/A
"Data Analyst III (Population Health , Pharmacy, SQL)",46000,86000,66000,3.4,"Buckeye Health Plan
3.4","Columbus, OH",39.9862,-82.985,OH,Health Care Services & Hospitals
Data Statistics Analyst PFK Care Coordination,46000,86000,66000,3.7,"Nationwide Childrens Hospital
3.7","Columbus, OH",39.9862,-82.985,OH,Health Care Services & Hospitals
Software Engineer - Senior Data Analyst,46000,86000,66000,3.9,"JPMorgan Chase Bank, N.A.
3.9","Columbus, OH",39.9862,-82.985,OH,Investment Banking & Asset Management
Sr Data Analyst,46000,86000,66000,4.5,"Creative Financial Staffing
4.5","Westerville, OH",40.1241,-82.9209,OH,Staffing & Outsourcing
Sr. Business and Data Analyst,46000,86000,66000,5.0,"addastaff
5.0","San Francisco, CA",37.7562,-122.443,CA,Staffing & Outsourcing
Business Data Analyst - Senior/Director,46000,86000,66000,4.5,"HireTalent
4.5","San Francisco, CA",37.7562,-122.443,CA,Staffing & Outsourcing
"Lead Data Analyst, BI/Visualizations",46000,86000,66000,4.8,"Chime
4.8","San Francisco, CA",37.7562,-122.443,CA,Banks & Credit Unions
"Lead Data Analyst, BI/Visualizations",46000,86000,66000,-1.0,Chime Bank,"San Francisco, CA",37.7562,-122.443,CA,N/A
Epic Clarity Data Analyst,46000,86000,66000,4.1,"APN Software Services Inc.
4.1","Oakland, CA",37.7903,-122.2165,CA,Computer Hardware & Software
Senior Data Analyst,46000,86000,66000,2.7,"The Pill Club
2.7","San Mateo, CA",37.5521,-122.3122,CA,Health Care Services & Hospitals
Senior Health Data Analyst,46000,86000,66000,-1.0,One Medical,"San Francisco, CA",37.7562,-122.443,CA,N/A
Business Data Analyst - Senior/Director,46000,86000,66000,3.9,"TalentBurst, Inc.
3.9","San Francisco, CA",37.7562,-122.443,CA,IT Services
Sales Finance Data Analyst,46000,86000,66000,3.0,"Qualys
3.0","Foster City, CA",37.5553,-122.2659,CA,Computer Hardware & Software
"Senior Business Technology Analyst - MDM / Data Management (San Francisco area, CA)",46000,86000,66000,3.8,"ZS Associates
3.8","San Francisco, CA",37.7562,-122.443,CA,Consulting
Data Integrity Analyst,46000,86000,66000,3.1,"I.T. Solutions, Inc.
3.1","Foster City, CA",37.5553,-122.2659,CA,IT Services
"Business data analyst - SFO , CA",46000,86000,66000,3.9,"Diverse Lynx
3.9","San Francisco, CA",37.7562,-122.443,CA,IT Services
Business Data Analyst WITH Data Standards and Migration,46000,86000,66000,3.9,"Diverse Lynx
3.9","San Francisco, CA",37.7562,-122.443,CA,IT Services
Senior Data Analyst,46000,86000,66000,3.2,"QuinStreet
3.2","San Mateo, CA",37.5521,-122.3122,CA,Advertising & Marketing
BI Data Analyst / Business Analyst,46000,86000,66000,4.4,"Alliance IT
4.4","San Ramon, CA",37.7625,-121.9365,CA,IT Services
Senior Product Data Analyst,46000,86000,66000,3.9,"LiveCareer
3.9","San Francisco, CA",37.7562,-122.443,CA,Internet
"Senior Business Data Analyst, Growth Strategy",46000,86000,66000,3.5,"Square Trade
3.5","San Francisco, CA",37.7562,-122.443,CA,Insurance Carriers
Senior Product Data Analyst,46000,86000,66000,3.6,"BOLD
3.6","San Francisco, CA",37.7562,-122.443,CA,Internet
Data Analyst Junior,46000,86000,66000,5.0,"Staffigo Technical Services, LLC
5.0","San Francisco, CA",37.7562,-122.443,CA,IT Services
